id,course_title,price,subscribers,reviews,level,duration,subject
173134,Adobe Flash for Beginners - Build Flash Website From Scratch,200,17071,17,All Levels,1.5,Web Development
881210,Learn Complete WordPress for Building a Professional Sites,80,13708,92,All Levels,9,Web Development
1140232,Devtools 2017: Beginner to Expert w/ Chrome Developer Tools,125,430,54,All Levels,2.5,Web Development
767656,Bootstrap Essential Training - Create Your Very Own Website,20,2643,34,All Levels,9,Web Development
671960,Angular 2 Jump Start With Typescript,20,1731,90,All Levels,4,Web Development
686764,Learn Plugin Development in WordPress By Building  Projects,60,1313,121,All Levels,11,Web Development
862478,"Build Your Startup with No Coding (Design, Develop & Ship)",30,775,245,All Levels,8,Web Development
834600,The Web Developers Guide: Learn HTML & CSS Fundamentals,20,2243,27,All Levels,7,Web Development
690788,Learn PHP Programming for Absolute Beginners - Lite,20,2749,62,All Levels,0.683333333,Web Development
854756,Learn Drupal 8 - With a Live Project,55,2012,15,All Levels,3.5,Web Development
1023668,Supreme NodeJS Course - For Beginners,200,1080,37,All Levels,3.5,Web Development
482404,CSS3 for beginners,195,3831,15,Beginner Level,1.5,Web Development
624578,Javascript for beginners,75,2071,57,Beginner Level,1.5,Web Development
753940,Become a Bootstrap Expert: Build 20 Layouts!,35,2755,57,All Levels,17.5,Web Development
862428,PHP : Learn to upload files to Amazon S3 and use CloudFront,50,1216,36,All Levels,3,Web Development
739770,PHP MySQL: Learn PHP MySQL with Project,20,2314,77,All Levels,2,Web Development
599532,How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,0,8770,261,Beginner Level,0.533333333,Web Development
270808,Projects in Django and Python,60,1764,53,All Levels,6.5,Web Development
106156,"Create, Update and Manage Your Own Website Using Drupal 7",120,2837,68,All Levels,7,Web Development
589342,Learn HTML - The programming language to build a webpage!,25,1655,39,Beginner Level,1,Web Development
37684,Learn To Program JavaScript (in ten easy steps),75,2721,96,Beginner Level,5.5,Web Development
964118,Bootstrap :basics for beginners,40,1152,20,All Levels,1,Web Development
212374,Introduction to CSS Development,0,15493,415,Beginner Level,2,Web Development
970252,PHP :basics for beginners,45,1562,4,All Levels,1.5,Web Development
465870,Beginning Oracle WebLogic for Administrators,0,9786,989,Beginner Level,0.7,Web Development
442504,Build an HTML5 and CSS3 Website in 35 Minutes,20,1904,25,Beginner Level,0.7,Web Development
1121650,Angular 2 Routing: Up And Running,0,3357,84,Intermediate Level,0.616666667,Web Development
737758,Advanced Prezi: Make Amazing Presentations ,30,2200,25,All Levels,1,Web Development
72262,1 hour jQuery,100,5456,133,Beginner Level,1,Web Development
443746,The WpFASTER WordPress Speed Optimization Master Course,175,2134,215,All Levels,7,Web Development
416282,How to Build Your Own Website with WordPress: A Step-by-Step Guide ,95,4675,15,All Levels,6,Web Development
645714,Build Apps with ReactJS: The Complete Course,40,1433,145,All Levels,5.5,Web Development
929260,Learn SASS: from beginner to expert,20,1734,9,Beginner Level,1,Web Development
683394,The complete HTML5 course,20,3461,11,Beginner Level,1.5,Web Development
311916,Create a Responsive Website with Bootstrap 3,50,4076,39,Intermediate Level,3,Web Development
1009166,Lerning PHP by building website,185,567,63,All Levels,8,Web Development
947116,Learn PHP Object Oriented Features with Simple Examples,20,1723,28,All Levels,1,Web Development
835712,Crash Course - Learn to Create a PHP MVC Framework,50,1282,117,All Levels,1,Web Development
954036,JSON :basics for beginners,45,2052,18,All Levels,0.55,Web Development
745120,CSSCasts; CSS libraries Plugins Tips & Tricks for Developers,200,1874,40,All Levels,44.5,Web Development
797040,Complete Guide to Front-End Web Development and Design,200,1119,111,Beginner Level,16.5,Web Development
795278,"Build Ajax Web Apps with Laravel 5.2, Bootstrap and jQuery",100,1023,131,All Levels,5,Web Development
8324,Javascript for Beginners,20,3697,195,All Levels,3,Web Development
756914,MongooseJS Essentials - Learn MongoDB for Node.js,0,21682,1106,Beginner Level,0.733333333,Web Development
405840,Regular Expressions for Beginners - Universal,100,1975,141,All Levels,3,Web Development
899534,Learn Redis from Scratch,40,553,84,Intermediate Level,3,Web Development
570848,WordPress Plugin Development -> Deep dive discovery!,40,2650,19,All Levels,2,Web Development
714678,Learn Ajax and jquery with PHP,20,2964,8,Beginner Level,1.5,Web Development
791610,Create a business website with WordPress,50,1624,31,All Levels,4,Web Development
631472,DesktopServer : Install WordPress Locally  - Work Anywhere!,65,1640,22,Beginner Level,2,Web Development
856530,Understand PHP Arrays and HTTP Request in a Better Way,35,1627,38,All Levels,0.583333333,Web Development
530092,Mastering CSS,95,1815,249,Expert Level,5,Web Development
1211160,The Complete Wordpress Theme Development Guide,25,1011,2,Beginner Level,2,Web Development
977470,The Complete HMTL5 Course - Go From Beginner To Advanced!,95,2430,15,All Levels,2,Web Development
504316,Learn Jquery from Scratch 2-Hour Training ,20,5318,56,Beginner Level,1.5,Web Development
389018,How to Create a Wordpress Website from Scratch - No Coding,20,7018,28,All Levels,3,Web Development
937206,Learn PHP CodeIgniter Framework with AJAX and Bootstrap,75,1634,52,All Levels,2.5,Web Development
739090,The Complete Guide to JavaScript Development,110,3590,36,All Levels,14,Web Development
720144,Basic HTML CSS and Web Design,30,4030,92,Beginner Level,9,Web Development
365816,Build Professional WordPress Website,145,4020,95,All Levels,3.5,Web Development
977474,Ultimate CSS3 Course - From Beginners To Professional,95,2635,25,All Levels,2,Web Development
481696,Code & Grow Rich:  Earn More As An Entrepreneur Or Developer,200,7211,52,All Levels,57,Web Development
978850,Learn by Example : ReactJS,50,1496,37,Beginner Level,7.5,Web Development
825354,React.js Quickly: Developing Scalable Web User Interfaces,50,4447,76,Intermediate Level,4,Web Development
822670,JavaScript - Tricks and Workarounds,100,1410,134,All Levels,5,Web Development
65492,Kids Coding - Beginner HTML,20,6628,53,Beginner Level,1,Web Development
1051672,Learn PHP from scratch!!,25,1908,12,Beginner Level,1.5,Web Development
688968,PHP with PDO - ULTIMATE Crash Course,50,1248,171,All Levels,1.5,Web Development
495484,JavaScript for beginners with live examples,195,4587,46,Beginner Level,4,Web Development
398456,Bootstrap 3 Introduction : Create RESPONSIVE Websites Fast,50,2351,302,All Levels,2.5,Web Development
615084,Laravel(5.2) PHP Framework  Jump Start for beginners,20,3898,95,Beginner Level,3,Web Development
492818,Professional WordPress Theme Development For 2017,20,3185,102,All Levels,8,Web Development
1055322,Learn Laravel PHP Framework Building Multi User SEO Blog APP,100,557,92,All Levels,9.5,Web Development
1112604,Javascript Specialist,200,408,39,Beginner Level,8,Web Development
424864,Write PHP Like a Pro: Build a PHP MVC Framework From Scratch,70,1703,435,All Levels,3,Web Development
516062,JavaScript Intro to learning JavaScript web programming,20,17554,94,Beginner Level,1.5,Web Development
92760,Crash Course: Fundamentals Of HTML & CSS From Scratch.,20,7368,216,Beginner Level,2,Web Development
1064104,"Laravel, the complete guide with real world projects",200,676,119,All Levels,14,Web Development
900434,VueJS V1 Introduction to VueJS JavaScript Framework,200,3632,28,Beginner Level,2,Web Development
609992,HTML CSS: Essential steps to learn HTML CSS,145,10576,154,Beginner Level,2.5,Web Development
77642,Learn HTML 5 in 1 hour,100,11643,169,Beginner Level,1,Web Development
269006,Learn Html5 & CSS3 from scratch,20,13960,239,All Levels,2.5,Web Development
151956,Responsive Web Design: Made Easy,195,5085,106,All Levels,6.5,Web Development
908996,Parse Server: From Front End to Full Stack,200,1130,162,Intermediate Level,6,Web Development
269638,Codeigniter: How to use Codeigniter that drives knowledge,150,14606,235,All Levels,3,Web Development
452684,jQuery for Beginners - Create Website Animations Easily,100,2971,285,All Levels,3,Web Development
844458,How to Build Chat Bots: From Beginner to Intermediate,140,2814,107,All Levels,2,Web Development
403604,Web Development with BootStrap - 16 Instant Themes Included!,40,1355,45,All Levels,3.5,Web Development
549094,Install a Wordpress Theme the Correct Way & Charge Others,20,2335,13,All Levels,1,Web Development
59014,Coding for Entrepreneurs Basic,0,161029,279,Beginner Level,3.5,Web Development
45941,The CSS and CSS3 Crash Course,150,2051,99,All Levels,13,Web Development
851868,Build a Business or Personal Website Using Wordpress,200,1069,12,Beginner Level,4.5,Web Development
814206,Learn By Example: PHP For Dynamic Websites,50,1439,10,Beginner Level,13,Web Development
590406,Learn ReactJS: Code Like A Facebook Developer,20,1948,72,Intermediate Level,5,Web Development
680180,Learn to Build Web Apps using D3JS,40,841,99,All Levels,3.5,Web Development
899492,How to create awesome website and e-commerce in 1 hour,20,937,4,All Levels,1,Web Development
1056848,Joomla for Beginners - Learn how to build a website with CMS,95,583,7,Beginner Level,3.5,Web Development
846412,Learning Drupal 8,50,577,97,All Levels,9.5,Web Development
336938,Learn How To Build a Web Application Without Coding,0,9364,311,Beginner Level,0.533333333,Web Development
375136,Rock Solid Wordpress Security - Secure Web Development,0,5052,92,All Levels,1.5,Web Development
602218,Mastering JavaScript,95,694,39,Expert Level,4,Web Development
1022682,PHP Laravel 5:Creating a CRUD application,45,511,12,All Levels,0.55,Web Development
968304,XQUERY :basics for beginners,40,937,2,All Levels,0.633333333,Web Development
180547,PHP Development with the Laravel Framework,50,1611,24,All Levels,3.5,Web Development
1178762,WordPress Development - Themes and Plugins Complete Guide,200,103,11,All Levels,5.5,Web Development
641236,Basic JavaScript: Build 4 Basic JavaScript Projects,40,670,33,Beginner Level,4.5,Web Development
130168,HTML and CSS for Beginning Web Developers,100,1606,28,Beginner Level,9,Web Development
1002210,Popular JavaScript Framework:Learn The Language Of Angular 2,200,260,22,Beginner Level,11,Web Development
1076424,The Ultimate Guide to the Best WordPress Plugins Part 1,50,122,10,All Levels,10.5,Web Development
968278,XSLT :basics for beginners,35,877,6,All Levels,0.533333333,Web Development
50528,The Complete Wordpress Plugin Development Course - 8 Plugins,200,1215,58,All Levels,2.5,Web Development
1075808,JSON Crash Course for Beginners,45,3323,90,Beginner Level,0.633333333,Web Development
560996,You can create Incredible Websites with HTML CSS learn how,100,11892,50,All Levels,2.5,Web Development
654680,JavaScript Tricks how to create code projects from scratch,75,15106,31,All Levels,1.5,Web Development
975906,The Sass Course! Learn Sass for Real-World Websites,95,975,141,All Levels,3.5,Web Development
951060,Web Design How to Create a Website HTML CSS Bootstrap,75,5263,29,Beginner Level,2,Web Development
1142202,Master Angular 4 by Example - Build 7 Awesome Apps!,195,596,32,All Levels,8,Web Development
159760,Create A Custom Responsive WordPress Website For A Client,95,7517,89,All Levels,4.5,Web Development
30243,Mastering HTML5 Programming - The Easier Way,75,21653,138,All Levels,7,Web Development
566910,How to Launch Your Own Website Builder Service,20,9028,87,Beginner Level,1.5,Web Development
783158,Getting Started with HTML,40,7375,52,Beginner Level,1.5,Web Development
554384,Spring Framework 4 (Java Enterprise JEE) with AngularJS,95,5177,318,All Levels,13.5,Web Development
1027812,Build A Weather App With Ajax Using Open Weather Map API,20,6548,44,All Levels,4,Web Development
607048,Essentials of JavaScript Practice Coding Exercises Tips,80,28125,115,Beginner Level,2,Web Development
704732,Learn and Earn with HTML & CSS,20,9349,206,All Levels,4,Web Development
574876,Get started Creating Websites Everything you need provided,100,14260,44,Beginner Level,3,Web Development
803378,JavaScript in Action JavaScript Projects,150,7720,58,Beginner Level,1.5,Web Development
715516,Modern Web Development with Laravel 5.2 (PHP Framework),120,2142,536,All Levels,12,Web Development
101864,Programming for Entrepreneurs - JavaScript,200,12873,106,Beginner Level,2.5,Web Development
682484,Create a Website from Scratch using HTML CSS step by step,75,12882,95,Beginner Level,1.5,Web Development
657734,Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,195,12368,89,All Levels,3.5,Web Development
797038,Learn jQuery by Example Course,170,8625,94,Beginner Level,5,Web Development
1099956,Bootstrap 4 Theme Development Masterclass,150,2641,28,All Levels,0.65,Web Development
1211800,Wordpress Theme Development for Beginners,20,1052,14,All Levels,8,Web Development
958750,Web Design Creating websites from scratch,75,13920,64,Beginner Level,2,Web Development
515188,HTML Learning the Basics Intro to HTML website coding,20,7416,65,Beginner Level,0.65,Web Development
1172740,Learn how to use Javascript Components with PHP and Symfony,90,1822,4,All Levels,2,Web Development
846832,So you think you know JavaScript?,50,1010,154,All Levels,6,Web Development
943306,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,110,1425,36,All Levels,5.5,Web Development
11153,Learn jQuery: An In-depth Course For Beginners,50,7014,95,All Levels,4.5,Web Development
147908,JavaScript for Beginning Web Developers,75,7785,416,Beginner Level,4.5,Web Development
688092,JQuery Create Overlay Popups from scratch using Jquery,50,4407,17,All Levels,2.5,Web Development
1047968,Vue JS 2: From Beginner to Professional,145,602,93,All Levels,15.5,Web Development
